date,state,district,total_enrolments,biometric_updates,demographic_updates,anomaly_score
2025-04-01,Uttar Pradesh,Etawah,590,10511.0,2446.0,0.22127303397620146
2025-04-01,Uttar Pradesh,Fatehpur,312,14634.0,0.0,0.14568263497055456
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,2491,12209.0,7636.0,0.2785986976698218
2025-04-01,Uttar Pradesh,Gonda,702,21336.0,0.0,0.19059180805922638
2025-04-01,Uttar Pradesh,Gorakhpur,1191,22131.0,0.0,0.2109010743185159
2025-04-01,Uttar Pradesh,Jalaun,349,9649.0,0.0,0.11604877211918363
2025-04-01,Uttar Pradesh,Jaunpur,1526,19977.0,0.0,0.21979699113360418
2025-04-01,Uttar Pradesh,Kanpur Dehat,908,10172.0,0.0,0.16563736437913124
2025-04-01,Uttar Pradesh,Kanpur Nagar,2990,23101.0,2464.0,0.2748250868307195
2025-04-01,Uttar Pradesh,Kaushambi,267,15091.0,0.0,0.14066853546504665
2025-04-01,Uttar Pradesh,Kheri,1102,20716.0,0.0,0.2054744207232052
2025-04-01,Uttar Pradesh,Lucknow,2613,29657.0,3114.0,0.2841007560396511
2025-04-01,Uttar Pradesh,Maharajganj,1929,12020.0,0.0,0.20929162542655
2025-04-01,Uttar Pradesh,Mainpuri,707,7018.0,0.0,0.1351169093608131
2025-04-01,Uttar Pradesh,Meerut,2053,22580.0,2161.0,0.2635673288368523
2025-04-01,Uttar Pradesh,Moradabad,2044,23572.0,0.0,0.23527861360966207
2025-04-01,Uttar Pradesh,Muzaffarnagar,1015,22791.0,3593.0,0.2621213848833105
2025-04-01,Uttar Pradesh,Pilibhit,878,18835.0,5673.0,0.2654651925023068
2025-04-01,Uttar Pradesh,Rampur,1246,20457.0,6749.0,0.274260511845282
2025-04-01,Uttar Pradesh,Saharanpur,2061,22730.0,7293.0,0.28887287811373286
2025-04-01,Uttar Pradesh,Shahjahanpur,2317,17543.0,0.0,0.22985843014249385
2025-04-01,Uttar Pradesh,Shamli,537,15145.0,2942.0,0.2337033408214496
2025-04-01,Uttar Pradesh,Shrawasti,525,7627.0,0.0,0.12057470702934758
2025-04-01,Uttar Pradesh,Siddharthnagar,1878,13591.0,0.0,0.21224637212255093
2025-04-01,Uttar Pradesh,Sitapur,3068,41243.0,0.0,0.2591221765754945
2025-04-01,Uttar Pradesh,Sultanpur,480,11511.0,0.0,0.1400735272219834
2025-04-01,Uttar Pradesh,Unnao,1514,19683.0,0.0,0.2190939286464746
2025-04-01,Uttar Pradesh,Varanasi,1341,22514.0,0.0,0.21666949120565204
2025-04-01,Uttarakhand,Dehradun,674,13193.0,3537.0,0.2399924716784092
2025-04-01,Uttarakhand,Nainital,602,7025.0,3757.0,0.22764125184120143
2025-04-01,West Bengal,Alipurduar,128,791.0,0.0,-0.1190841201415393
2025-04-01,West Bengal,Cooch Behar,485,5221.0,0.0,0.10055075382847234
2025-04-01,West Bengal,Darjeeling,658,4564.0,0.0,0.11826446118117495
2025-04-01,West Bengal,Jalpaiguri,292,9153.0,0.0,0.1033944830993907
2025-04-01,West Bengal,Jhargram,62,414.0,0.0,-0.1566347489790938
2025-04-01,West Bengal,Kolkata,54,10560.0,0.0,0.08790401982216045
2025-04-01,West Bengal,Malda,396,9397.0,2683.0,0.20842473603022227
2025-04-01,West Bengal,Nadia,248,14140.0,0.0,0.1302517921825418
2025-04-01,West Bengal,North 24 Parganas,232,22911.0,0.0,0.1686147563089777
2025-04-01,West Bengal,Uttar Dinajpur,1713,9293.0,4423.0,0.2600846192396884
2025-05-01,Assam,Baksa,82,1994.0,0.0,-0.053344976954061596
2025-05-01,Assam,Barpeta,183,10174.0,0.0,0.09646589089935731
2025-05-01,Assam,Bongaigaon,166,3305.0,0.0,0.010832042339706582
2025-05-01,Assam,Charaideo,50,593.0,0.0,-0.13997258412795088
2025-05-01,Assam,Darrang,448,2319.0,0.0,0.05632724968083247
2025-05-01,Assam,Dhemaji,591,1713.0,0.0,0.06880155158567924
2025-05-01,Assam,Dibrugarh,384,2946.0,0.0,0.06161366070945995
2025-05-01,Assam,Goalpara,781,1922.0,0.0,0.09402694480411544
2025-05-01,Assam,Golaghat,1863,1593.0,0.0,0.1534715007568055
2025-05-01,Assam,Jorhat,54,1267.0,0.0,-0.0872651557623434
2025-05-01,Assam,Kamrup,1657,4728.0,0.0,0.18050826864568803
2025-05-01,Assam,Kamrup Metro,162,3109.0,0.0,0.004828009990448634
2025-05-01,Assam,Karbi Anglong,2158,3493.0,0.0,0.19051880814493316
2025-05-01,Assam,Karimganj,761,2182.0,0.0,0.09959368435859961
2025-05-01,Assam,Kokrajhar,518,2905.0,0.0,0.0782275335487782
2025-05-01,Assam,Lakhimpur,747,2486.0,0.0,0.10458966391044477
2025-05-01,Assam,Marigaon,378,2400.0,0.0,0.0481030681813418
2025-05-01,Assam,Nalbari,246,1090.0,0.0,-0.05758767444406121
2025-05-01,Assam,North Cachar Hills,77,328.0,0.0,-0.16350173904942572
2025-05-01,Assam,Sibsagar,225,941.0,0.0,-0.07556700389715637
2025-05-01,Assam,Sonitpur,253,3022.0,0.0,0.02914944635510519
2025-05-01,Assam,Tinsukia,600,1948.0,0.0,0.07156043082607533
2025-05-01,Assam,Udalguri,547,2065.0,0.0,0.06514722703593301
2025-05-01,Assam,West Karbi Anglong,266,179.0,0.0,-0.08356030452742297
2025-05-01,Bihar,Arwal,209,3187.0,0.0,0.023387387057603792
2025-05-01,Bihar,Bhagalpur,2948,15868.0,0.0,0.23110621322844505
2025-05-01,Bihar,East Champaran,4508,23544.0,0.0,0.24975573845038068
2025-05-01,Bihar,Gaya,2317,19626.0,0.0,0.23324985827081046
2025-05-01,Bihar,Gopalganj,907,13033.0,0.0,0.1728729411213894
2025-05-01,Bihar,Jamui,550,9389.0,0.0,0.13382794874985116
2025-05-01,Bihar,Kaimur (Bhabua),937,8292.0,0.0,0.15811149834906912
2025-05-01,Bihar,Katihar,495,22168.0,0.0,0.18320344671717492
2025-05-01,Bihar,Madhubani,1971,30141.0,0.0,0.2433898445421413
2025-05-01,Bihar,Muzaffarpur,4366,24700.0,0.0,0.2515838138294636
2025-05-01,Bihar,Patna,474,25214.0,0.0,0.19149127626763252
2025-05-01,Bihar,Saharsa,642,13372.0,0.0,0.15894582736782126
2025-05-01,Bihar,Sitamarhi,5696,21461.0,5096.0,0.2905974393699675
2025-05-01,Bihar,Siwan,665,14049.0,0.0,0.1646764141002739
2025-05-01,Bihar,West Champaran,4966,18788.0,0.0,0.24514417037861824
2025-05-01,Chhattisgarh,Baloda Bazar,544,16217.0,2862.0,0.23729104997660788
2025-05-01,Chhattisgarh,Bijapur,610,2586.0,0.0,0.08944278381818394
2025-05-01,Chhattisgarh,Sukma,252,2580.0,0.0,0.018778914677859082
2025-05-01,Delhi,Central Delhi,333,7715.0,1457.0,0.16701080377170985
2025-05-01,Delhi,East Delhi,1378,17891.0,3785.0,0.2619360155045135
2025-05-01,Delhi,North West Delhi,644,46821.0,11635.0,0.28676982917694815
2025-05-01,Delhi,Shahdara,133,1353.0,0.0,-0.08619002011197796
2025-05-01,Delhi,South Delhi,333,31081.0,7010.0,0.2684488830488223
2025-05-01,Delhi,South West Delhi,684,18978.0,7211.0,0.2650929876365796
2025-05-01,Delhi,West Delhi,2076,25307.0,2787.0,0.27238135161487576
2025-05-01,Gujarat,Ahmedabad,1200,64796.0,7677.0,0.29136503535682257
2025-05-01,Gujarat,Anand,143,16489.0,0.0,0.13300758973981575
2025-05-01,Gujarat,Banaskantha,2048,15622.0,4056.0,0.27313250717968374
2025-05-01,Gujarat,Bharuch,395,10201.0,1858.0,0.1967519922394253
2025-05-01,Gujarat,Chhotaudepur,216,6682.0,0.0,0.07038512088375137
2025-05-01,Gujarat,Dahod,2080,15232.0,0.0,0.2208266543464693
2025-05-01,Gujarat,Devbhumi Dwarka,216,3641.0,0.0,0.03363649709445693
2025-05-01,Gujarat,Gandhinagar,295,11676.0,2791.0,0.2099050043566315
2025-05-01,Gujarat,Gir Somnath,260,4425.0,370.0,0.06236051726318381
2025-05-01,Gujarat,Jamnagar,554,14268.0,2113.0,0.22088423722301076
2025-05-01,Gujarat,Kachchh,150,18781.0,829.0,0.1808577886246444
2025-05-01,Gujarat,Kheda,140,14726.0,0.0,0.12281314565302393
2025-05-01,Gujarat,Mahesana,217,12620.0,861.0,0.15613388944151219
2025-05-01,Gujarat,Morbi,523,5639.0,496.0,0.12563482895628386
2025-05-01,Gujarat,Navsari,158,5644.0,0.0,0.04306358778806674
2025-05-01,Gujarat,Panchmahals,455,11187.0,0.0,0.13297167572355528
2025-05-01,Gujarat,Patan,303,9113.0,0.0,0.10436828363390527
2025-05-01,Gujarat,Rajkot,1908,26960.0,4535.0,0.2846719910524351
2025-05-01,Gujarat,Sabarkantha,142,11694.0,0.0,0.10197540228219582
2025-05-01,Gujarat,Surat,1986,42415.0,30989.0,0.3027678798295379
2025-05-01,Gujarat,The Dangs,261,4902.0,0.0,0.05858168100051386
2025-05-01,Gujarat,Vadodara,246,27318.0,0.0,0.1769903021201381
2025-05-01,Gujarat,Valsad,398,10734.0,3787.0,0.22409697081190538
2025-05-01,Haryana,Faridabad,1701,11031.0,8309.0,0.2729446547560098
2025-05-01,Haryana,Gurgaon,668,8197.0,2841.0,0.22092075782209997
2025-05-01,Haryana,Mewat,1327,6181.0,3938.0,0.24270304758026984
2025-05-01,Jammu and Kashmir,Baramula,187,6123.0,1758.0,0.16268958016726776
2025-05-01,Jammu and Kashmir,Jammu,81,9278.0,0.0,0.06439908289962404
2025-05-01,Karnataka,Bangalore Rural,240,5303.0,2501.0,0.17784706718264742
2025-05-01,Karnataka,Bengaluru,5251,41840.0,12310.0,0.3101928256196528
2025-05-01,Kerala,Kollam,56,20253.0,0.0,0.14657588586435577
2025-05-01,Kerala,Malappuram,266,34486.0,0.0,0.18431419904182367
2025-05-01,Kerala,Thiruvananthapuram,58,22124.0,0.0,0.15159972331790428
2025-05-01,Madhya Pradesh,Alirajpur,133,10382.0,0.0,0.08897339983324404
2025-05-01,Madhya Pradesh,Ashok Nagar,220,10810.0,2512.0,0.20242292254324457
2025-05-01,Madhya Pradesh,Barwani,3174,23037.0,4984.0,0.28581562120137993
2025-05-01,Madhya Pradesh,Bhind,956,9914.0,2284.0,0.22264712557989175
2025-05-01,Madhya Pradesh,Burhanpur,932,11565.0,0.0,0.17039966011710883
2025-05-01,Madhya Pradesh,Chhatarpur,737,18896.0,2653.0,0.24560445345822413
2025-05-01,Madhya Pradesh,Dewas,622,12503.0,953.0,0.18175525613730248
2025-05-01,Madhya Pradesh,Gwalior,464,17003.0,0.0,0.16626412476930597
2025-05-01,Madhya Pradesh,Indore,648,27113.0,10993.0,0.2804918956280249
2025-05-01,Madhya Pradesh,Jhabua,634,11346.0,1275.0,0.1929867303009467
2025-05-01,Madhya Pradesh,Khandwa,78,8085.0,315.0,0.08587948469923234
2025-05-01,Madhya Pradesh,Khargone,448,22176.0,2208.0,0.2358168050518522
2025-05-01,Madhya Pradesh,Morena,1066,20477.0,3324.0,0.25621025158496213
2025-05-01,Madhya Pradesh,Panna,224,12587.0,1661.0,0.19214849142631507
2025-05-01,Madhya Pradesh,Vidisha,267,14958.0,746.0,0.1630657492278469
2025-05-01,Maharashtra,Beed,444,28262.0,0.0,0.19403749810155446
2025-05-01,Maharashtra,Dhule,182,22103.0,0.0,0.16220293346930725
2025-05-01,Maharashtra,Hingoli,311,12111.0,0.0,0.12828505180995842
2025-05-01,Maharashtra,Jalgaon,641,43234.0,0.0,0.21414899119523045
2025-05-01,Maharashtra,Mumbai Suburban,1569,17910.0,3740.0,0.2678886206565205
2025-05-01,Maharashtra,Nagpur,293,39903.0,0.0,0.19075132654646176
2025-05-01,Maharashtra,Nanded,502,34132.0,0.0,0.20258738399889997
2025-05-01,Maharashtra,Nandurbar,406,24290.0,0.0,0.18794100574831296
2025-05-01,Maharashtra,Nashik,156,50809.0,2203.0,0.2468771144454791
2025-05-01,Maharashtra,Palghar,331,18422.0,2724.0,0.23155847015795772
2025-05-01,Maharashtra,Parbhani,547,20523.0,0.0,0.1810279412087512
2025-05-01,Maharashtra,Pune,486,61522.0,4987.0,0.2727568446936852
2025-05-01,Maharashtra,Sangli,225,20660.0,0.0,0.15970774566904866
2025-05-01,Maharashtra,Satara,192,19207.0,0.0,0.15332791475306484
2025-05-01,Maharashtra,Solapur,621,37561.0,0.0,0.20944835051726618
2025-05-01,Maharashtra,Thane,2332,59673.0,8759.0,0.3035464599080565
2025-05-01,Maharashtra,Washim,228,14084.0,0.0,0.12719780339076914
2025-05-01,Maharashtra,Yavatmal,383,30647.0,0.0,0.19320539740917542
2025-05-01,Manipur,Bishnupur,185,1426.0,0.0,-0.05647734491292178
2025-05-01,Manipur,Imphal West,106,2855.0,0.0,-0.018442565005395206
2025-05-01,Meghalaya,East Garo Hills,895,465.0,0.0,0.05629357558289605
2025-05-01,Meghalaya,East Jaintia Hills,629,268.0,0.0,0.02552320613540826
2025-05-01,Meghalaya,East Khasi Hills,4894,2570.0,0.0,0.2013838660970586
2025-05-01,Meghalaya,North Garo Hills,324,147.0,0.0,-0.06391293993281949
2025-05-01,Meghalaya,Ri Bhoi,1609,445.0,0.0,0.11277927211083905
2025-05-01,Meghalaya,South Garo Hills,685,181.0,0.0,0.02763134167441028
2025-05-01,Meghalaya,South West Garo Hills,799,521.0,0.0,0.04932503806182653
2025-05-01,Meghalaya,South West Khasi Hills,527,484.0,0.0,0.007783774824730805
2025-05-01,Meghalaya,West Garo Hills,2385,4812.0,0.0,0.19731910895534965
2025-05-01,Meghalaya,West Jaintia Hills,2201,628.0,0.0,0.1367312766704809
2025-05-01,Meghalaya,West Khasi Hills,2432,705.0,0.0,0.14024926543204985
2025-05-01,Mizoram,Lawngtlai,371,1127.0,0.0,-0.0060887920739183254
2025-05-01,Mizoram,Lunglei,183,1639.0,0.0,-0.04365638784528614
2025-05-01,Mizoram,Saiha,183,303.0,0.0,-0.11836035577512138
2025-05-01,Nagaland,Dimapur,384,2642.0,0.0,0.05406274573588721
2025-05-01,Nagaland,Peren,282,710.0,0.0,-0.06135491127078102
2025-05-01,Punjab,Amritsar,974,17489.0,7778.0,0.27144335957304555
2025-05-01,Punjab,Gurdaspur,147,12565.0,888.0,0.1541745519902188
2025-05-01,Punjab,Hoshiarpur,263,10435.0,0.0,0.10905767400552824
2025-05-01,Punjab,Kapurthala,396,6905.0,0.0,0.1021410248298974
2025-05-01,Punjab,Ludhiana,1383,23363.0,4764.0,0.2727568446936852
2025-05-01,Punjab,Patiala,604,15095.0,5518.0,0.25327064407101507
2025-05-01,Rajasthan,Alwar,799,17943.0,3114.0,0.24796956698357764
2025-05-01,Rajasthan,Bikaner,605,10341.0,0.0,0.14771012479556245
2025-05-01,Rajasthan,Jaipur,200,35642.0,7239.0,0.2684378518839702
2025-05-01,Rajasthan,Jodhpur,800,18146.0,416.0,0.19016650058662543
2025-05-01,Rajasthan,Sirohi,557,5740.0,0.0,0.11329165387915463
2025-05-01,Tamil Nadu,Coimbatore,89,29906.0,1202.0,0.21370944531405678
2025-05-01,Tamil Nadu,Cuddalore,141,18333.0,0.0,0.1466555371214966
2025-05-01,Tamil Nadu,Pudukkottai,190,14109.0,0.0,0.12580294559583338
2025-05-01,Telangana,Hyderabad,911,21654.0,7234.0,0.2720060278668601
2025-05-01,Uttar Pradesh,Agra,2577,28578.0,5680.0,0.2930946602287353
2025-05-01,Uttar Pradesh,Aligarh,2826,25301.0,0.0,0.24375225783334498
2025-05-01,Uttar Pradesh,Bahraich,3569,19040.0,0.0,0.23935511923247554
2025-05-01,Uttar Pradesh,Banda,1604,8617.0,0.0,0.19029994952041052
2025-05-01,Uttar Pradesh,Bareilly,1929,26597.0,4747.0,0.2846719910524351
2025-05-01,Uttar Pradesh,Bijnor,1822,23040.0,3003.0,0.26957054567246574
2025-05-01,Uttar Pradesh,Budaun,461,10276.0,0.0,0.13029632487373466
2025-05-01,Uttar Pradesh,Chandauli,419,8924.0,0.0,0.11411480081099401
2025-05-01,Uttar Pradesh,Deoria,907,15329.0,0.0,0.18218631213550252
2025-05-01,Uttar Pradesh,Etah,1597,13689.0,0.0,0.20499252718596028
2025-05-01,Uttar Pradesh,Fatehpur,509,12312.0,0.0,0.1462023218303321
2025-05-01,Uttar Pradesh,Gautam Buddha Nagar,1834,10762.0,11742.0,0.2778426131956615
2025-05-01,Uttar Pradesh,Ghaziabad,1666,24701.0,0.0,0.23098616576536068
2025-05-01,Uttar Pradesh,Gorakhpur,522,17435.0,0.0,0.1717291079726041
2025-05-01,Uttar Pradesh,Hapur,1142,5415.0,4449.0,0.2425220571014306
2025-05-01,Uttar Pradesh,Hathras,808,10815.0,0.0,0.15993284572706612
2025-05-01,Uttar Pradesh,Kanpur Nagar,1746,20206.0,0.0,0.22453304413114805
2025-05-01,Uttar Pradesh,Kheri,1552,14938.0,0.0,0.20793075954842832
2025-05-01,Uttar Pradesh,Kushinagar,409,14088.0,0.0,0.1499631069218853
2025-05-01,Uttar Pradesh,Lalitpur,219,5929.0,0.0,0.0593173627888498
2025-05-01,Uttar Pradesh,Lucknow,1216,23836.0,1627.0,0.2426655081831952
2025-05-01,Uttar Pradesh,Maharajganj,1331,9177.0,0.0,0.1793826540001091
2025-05-01,Uttar Pradesh,Meerut,2847,18233.0,4745.0,0.2803023836376609
2025-05-01,Uttar Pradesh,Moradabad,2545,16586.0,10872.0,0.2909811508059065
2025-05-01,Uttar Pradesh,Pilibhit,2028,17221.0,5322.0,0.2793554645269407
2025-05-01,Uttar Pradesh,Prayagraj,87,2566.0,0.0,-0.02370887729775295
2025-05-01,Uttar Pradesh,Rampur,2031,14112.0,0.0,0.2169625514822925
2025-05-01,Uttar Pradesh,Shahjahanpur,2312,15523.0,0.0,0.22524101554028841
2025-05-01,Uttar Pradesh,Shrawasti,752,5701.0,0.0,0.13378985231950768
2025-05-01,Uttar Pradesh,Siddharthnagar,1723,9151.0,0.0,0.19519734892102159
2025-05-01,Uttar Pradesh,Sitapur,1373,32945.0,0.0,0.23366622235730794
2025-05-01,Uttar Pradesh,Sultanpur,424,8487.0,0.0,0.11097451141197556
2025-05-01,Uttar Pradesh,Unnao,1628,17886.0,0.0,0.2173390447414295
2025-05-01,Uttar Pradesh,Varanasi,1446,21492.0,0.0,0.21751435508593098
2025-05-01,Uttarakhand,Dehradun,624,10642.0,5928.0,0.24542280870266286
2025-05-01,West Bengal,Alipurduar,197,944.0,0.0,-0.08412239454345777
2025-05-01,West Bengal,Birbhum,278,12254.0,3298.0,0.21775741258963355
2025-05-01,West Bengal,Cooch Behar,1674,5761.0,0.0,0.18217999481673952
2025-05-01,West Bengal,Dakshin Dinajpur,235,4258.0,0.0,0.04586365234658696
2025-05-01,West Bengal,Darjeeling,598,4832.0,0.0,0.11501435629438794
2025-05-01,West Bengal,Jalpaiguri,980,9496.0,0.0,0.16580246753038197
2025-05-01,West Bengal,Kalimpong,78,58.0,0.0,-0.20101956779865582
2025-05-01,West Bengal,Kolkata,503,11674.0,0.0,0.14265574311980633
2025-05-01,West Bengal,Nadia,636,15666.0,0.0,0.16989453264255738
2025-05-01,West Bengal,North 24 Parganas,726,26316.0,0.0,0.20432190064631872
2025-05-01,West Bengal,Uttar Dinajpur,3677,8977.0,3309.0,0.26416320964149753
2025-06-01,Andhra Pradesh,Spsr Nellore,1348,0.0,0.0,0.07838581621423935
2025-06-01,Andhra Pradesh,Visakhapatanam,226,0.0,0.0,-0.13096604159197428
2025-06-01,Assam,Baksa,52,1140.0,0.0,-0.09451838325344297
2025-06-01,Assam,Barpeta,1179,7572.0,0.0,0.16634347128119686
2025-06-01,Assam,Bongaigaon,61,2505.0,0.0,-0.021048768111685212
2025-06-01,Assam,Cachar,1632,4462.0,0.0,0.1783406534874552
2025-06-01,Assam,Darrang,98,2115.0,0.0,-0.047498132898944
2025-06-01,Assam,Dhemaji,316,1437.0,0.0,-0.009199701459489673
2025-06-01,Assam,Dhubri,545,3654.0,1099.0,0.14820387803682655
2025-06-01,Assam,Dibrugarh,674,2579.0,0.0,0.09785260719550437
2025-06-01,Assam,Dima Hasao,71,0.0,0.0,-0.21788489856208332
2025-06-01,Assam,Goalpara,80,1902.0,0.0,-0.05835365895338962
2025-06-01,Assam,Golaghat,1265,1634.0,0.0,0.12401291249214397
2025-06-01,Assam,Hojai,364,1871.0,0.0,0.027318067355662556
2025-06-01,Assam,Jorhat,56,1071.0,0.0,-0.09739831458714232
2025-06-01,Assam,Kamrup,207,2899.0,0.0,0.014523007186512227
2025-06-01,Assam,Kamrup Metro,174,2138.0,0.0,-0.023968445744048217
2025-06-01,Assam,Karimganj,627,2170.0,0.0,0.08350174964218526
2025-06-01,Assam,Kokrajhar,287,2210.0,247.0,0.021983739296569493
2025-06-01,Assam,Lakhimpur,451,1578.0,0.0,0.033859409242870786
2025-06-01,Assam,Marigaon,780,2187.0,0.0,0.10190842459831828
2025-06-01,Assam,Nagaon,156,7333.0,0.0,0.06441238510745806
2025-06-01,Assam,Sivasagar,80,0.0,0.0,-0.218352624315528
2025-06-01,Assam,Sonitpur,284,2145.0,0.0,0.012976982125317615
2025-06-01,Assam,West Karbi Anglong,295,104.0,0.0,-0.07831187597380718
2025-06-01,Bihar,Araria,1676,13194.0,0.0,0.20413048290906255
2025-06-01,Bihar,Banka,975,9923.0,0.0,0.1682616387219289
2025-06-01,Bihar,Bhagalpur,3850,13716.0,0.0,0.23021473861045016
2025-06-01,Bihar,Darbhanga,448,20420.0,0.0,0.1769739936827034
2025-06-01,Bihar,Gaya,1893,18690.0,0.0,0.2248869500017585
2025-06-01,Bihar,Gopalganj,1773,10952.0,0.0,0.20135299559720488
2025-06-01,Bihar,Jamui,772,7534.0,0.0,0.14285342294113623
2025-06-01,Bihar,Kaimur (Bhabua),711,8556.0,0.0,0.1416834206563048
2025-06-01,Bihar,Katihar,985,21673.0,0.0,0.20409474762219015
2025-06-01,Bihar,Lakhisarai,786,4792.0,0.0,0.13160303684854846
2025-06-01,Bihar,Madhubani,2425,23060.0,0.0,0.23869331730989385
2025-06-01,Bihar,Munger,406,5230.0,0.0,0.08767760121757073
2025-06-01,Bihar,Muzaffarpur,3782,21155.0,0.0,0.24314946988913178
2025-06-01,Bihar,Nalanda,1497,12553.0,0.0,0.19641567218268985
2025-06-01,Bihar,Pashchim Champaran,6507,0.0,0.0,0.15931908115715354
2025-06-01,Bihar,Patna,1367,23854.0,0.0,0.22123649690050484
2025-06-01,Bihar,Purbi Champaran,6198,0.0,0.0,0.15753703307927525
2025-06-01,Bihar,Purnia,1418,30389.0,0.0,0.23241440096983124
2025-06-01,Bihar,Saharsa,826,9553.0,0.0,0.15499262015944104
2025-06-01,Bihar,Saran,1111,15713.0,0.0,0.19128065564546692
2025-06-01,Bihar,Sitamarhi,6476,19241.0,0.0,0.2533940740473647
2025-06-01,Bihar,Siwan,504,12901.0,0.0,0.1487026162850138
2025-06-01,Chhattisgarh,Bijapur,632,3341.0,0.0,0.10430828848606055
2025-06-01,Chhattisgarh,Gaurella Pendra Marwahi,631,0.0,0.0,0.007696526410069682
2025-06-01,Delhi,Central Delhi,194,6199.0,1700.0,0.1595350417145257
2025-06-01,Delhi,East Delhi,985,12457.0,8911.0,0.26082467673158594
2025-06-01,Delhi,New Delhi,363,466.0,0.0,-0.03335900516208856
2025-06-01,Delhi,North Delhi,598,6802.0,3564.0,0.22710858999559624
2025-06-01,Delhi,North East Delhi,1577,13722.0,6915.0,0.274260511845282
2025-06-01,Delhi,North West Delhi,798,35117.0,10687.0,0.2856249086931073
2025-06-01,Delhi,South Delhi,911,20666.0,3344.0,0.25602621518647883
2025-06-01,Delhi,South West Delhi,321,15693.0,4217.0,0.23981209244349444
2025-06-01,Delhi,West Delhi,2414,19125.0,8093.0,0.29021390097093847
2025-06-01,Gujarat,Ahmadabad,1225,1710.0,0.0,0.12583425881379884
2025-06-01,Gujarat,Anand,229,15289.0,0.0,0.13607842944698356
2025-06-01,Gujarat,Banas Kantha,3290,0.0,0.0,0.13333294978461363
2025-06-01,Gujarat,Bhavnagar,239,20037.0,0.0,0.15841057173798279
2025-06-01,Gujarat,Botad,364,2487.0,0.0,0.04872207058194711
2025-06-01,Gujarat,Chhotaudepur,141,4580.0,0.0,0.028989580029665785
2025-06-01,Gujarat,Dang,364,0.0,0.0,-0.06548825012812792
2025-06-01,Gujarat,Dohad,3188,1796.0,0.0,0.17708359793430828
2025-06-01,Gujarat,Gandhinagar,312,12066.0,0.0,0.12812986297154894
2025-06-01,Gujarat,Kachchh,133,18708.0,0.0,0.14525312839425575
2025-06-01,Gujarat,Mahisagar,161,4138.0,0.0,0.024213022794717487
2025-06-01,Gujarat,Morbi,1169,4861.0,0.0,0.15859554209287108
2025-06-01,Gujarat,Patan,298,10460.0,0.0,0.11721921594346174
2025-06-01,Gujarat,Porbandar,277,5052.0,0.0,0.06492635760994292
2025-06-01,Gujarat,Rajkot,324,26230.0,6284.0,0.26323447951393963
2025-06-01,Gujarat,Vadodara,510,27545.0,0.0,0.196933648382144
2025-06-01,Haryana,Ambala,281,7486.0,2365.0,0.1862969550980692
2025-06-01,Haryana,Faridabad,2264,11404.0,5976.0,0.2720060278668601
2025-06-01,Haryana,Gurugram,822,0.0,0.0,0.0320341533642986
2025-06-01,Haryana,Hisar,406,11192.0,1346.0,0.1823850922285265
2025-06-01,Haryana,Kaithal,435,8030.0,786.0,0.14537506602234695
2025-06-01,Haryana,Kurukshetra,93,6406.0,0.0,0.04010879417602231
2025-06-01,Haryana,Nuh,1506,0.0,0.0,0.09471268742225358
2025-06-01,Haryana,Panipat,877,7924.0,0.0,0.15102025422185472
2025-06-01,Haryana,Rohtak,528,8583.0,245.0,0.13463680781077236
2025-06-01,Haryana,Sonipat,429,9202.0,2904.0,0.21245665851083484
2025-06-01,Jharkhand,Chatra,474,5727.0,0.0,0.10160238168375546
2025-06-01,Jharkhand,Dumka,198,6562.0,0.0,0.06622203218484024
2025-06-01,Jharkhand,Gumla,369,9057.0,0.0,0.10955467089117354
2025-06-01,Jharkhand,Khunti,250,4413.0,0.0,0.05201407741266573
2025-06-01,Jharkhand,Lohardaga,360,4091.0,0.0,0.07100110200064669
2025-06-01,Jharkhand,Pakur,1107,4561.0,0.0,0.15186898993675524
2025-06-01,Jharkhand,Ranchi,566,15505.0,0.0,0.16548573882183149
2025-06-01,Karnataka,Bengaluru Rural,1134,0.0,0.0,0.06249148669262228
2025-06-01,Karnataka,Bengaluru Urban,10123,0.0,0.0,0.1648650949477214
2025-06-01,Karnataka,Raichur,428,14757.0,835.0,0.17941723340258686
2025-06-01,Kerala,Ernakulam,139,19563.0,0.0,0.15338712361975682
2025-06-01,Kerala,Thrissur,47,20606.0,0.0,0.14746482331769117
2025-06-01,Madhya Pradesh,Alirajpur,1046,8510.0,0.0,0.16242136239944072
2025-06-01,Madhya Pradesh,Ashoknagar,868,0.0,0.0,0.03515649300520263
2025-06-01,Madhya Pradesh,Barwani,2233,19354.0,2971.0,0.27031916442274984
2025-06-01,Madhya Pradesh,Bhind,885,11485.0,0.0,0.16629218113481958
2025-06-01,Madhya Pradesh,Bhopal,833,23795.0,4279.0,0.2647209506188073
2025-06-01,Madhya Pradesh,Burhanpur,1777,13660.0,0.0,0.20807825389101364
2025-06-01,Madhya Pradesh,Chhatarpur,714,25808.0,755.0,0.21963695645335357
